LABTYPE,RPTAGGR,YYYY,PERIOD,DRUG_REPORTS,QUERY_RUN_DATE,SUBSTANCE_ID,SUBSTANCE_DESCRIPTION,BASE_ID,BASE_DESCRIPTION,DRUG_CATEGORY_CODE,DRUG_CATEGORY_DESCRIPTION,STATE,STATE_LONG_NAME,STATE_FIPS
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,4,2025-08-10 18:30:22,3878,ORTHO-FLUOROFENTANYL (O-FLUOROFENTANYL; 2-FLUOROFENTANYL; N-(2-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)PROPIONAMIDE),3878,ortho-Fluorofentanyl,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,6,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,UT,Utah,49
"Local/Municipal,State,Federal,Private",DrugReport  ,2005,2005,18,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,KY,Kentucky,21
"Local/Municipal,State,Federal,Private",DrugReport  ,2005,2005,6,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,WI,Wisconsin,55
"Local/Municipal,State,Federal,Private",DrugReport  ,2015,2015,3,2025-08-10 18:30:22,3510,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE) HYDROCHLORIDE,3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,WI,Wisconsin,55
"Local/Municipal,State,Federal,Private",DrugReport  ,2010,2010,1,2025-08-10 18:30:22,1505,FENTANYL HYDROCHLORIDE,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MA,Massachusetts,25
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,4,2025-08-10 18:30:22,4417,DESPROPIONYL FLUOROFENTANYL,4417,Fluoro 4-ANPP,33,Fentanyl and Fentanyl-related,AZ,Arizona,4
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,4,2025-08-10 18:30:22,3965,FLUOROFENTANYL,3965,Fluorofentanyl,33,Fentanyl and Fentanyl-related,MD,Maryland,24
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,1,2025-08-10 18:30:22,1523,BENZYLFENTANYL,1523,Benzylfentanyl,33,Fentanyl and Fentanyl-related,FL,Florida,12
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,1,2025-08-10 18:30:22,1505,FENTANYL HYDROCHLORIDE,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MN,Minnesota,27
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,3,2025-08-10 18:30:22,3853,ACRYL FENTANYL (ACRYLOYLFENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACRYLAMIDE),3853,Acryl fentanyl,33,Fentanyl and Fentanyl-related,WY,Wyoming,56
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,4,2025-08-10 18:30:22,1505,FENTANYL HYDROCHLORIDE,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MI,Michigan,26
"Local/Municipal,State,Federal,Private",DrugReport  ,2008,2008,1,2025-08-10 18:30:22,1491,ALFENTANIL,1491,Alfentanil,33,Fentanyl and Fentanyl-related,TX,Texas,48
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,2,2025-08-10 18:30:22,1021,4-ANILINO-1-PHENETHYLPIPERIDINE,1021,4-ANPP,33,Fentanyl and Fentanyl-related,PR,Puerto Rico,72
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,1,2025-08-10 18:30:22,3845,"4-FLUOROISOBUTYRYL FENTANYL (P-FLUOROISOBUTYRYL FENTANYL, PARA-FLUOROISOBUTYRYL FENTANYL; N-(4-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)ISOBUTYRAMIDE)",3845,para-Fluoroisobutyryl fentanyl,33,Fentanyl and Fentanyl-related,OR,Oregon,41
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,1,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,OK,Oklahoma,40
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,1,2025-08-10 18:30:22,3965,FLUOROFENTANYL,3965,Fluorofentanyl,33,Fentanyl and Fentanyl-related,WI,Wisconsin,55
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,6672,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,VA,Virginia,51
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,3410,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MO,Missouri,29
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,780,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,MD,Maryland,24
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,717,2025-08-10 18:30:22,1021,4-ANILINO-1-PHENETHYLPIPERIDINE,1021,4-ANPP,33,Fentanyl and Fentanyl-related,MT,Montana,30
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,457,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MS,Mississippi,28
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,66,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,SC,South Carolina,45
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,61,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,NC,North Carolina,37
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,21,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,NC,North Carolina,37
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,28,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,OK,Oklahoma,40
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,8,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,DE,Delaware,10
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,269,2025-08-10 18:30:22,3965,FLUOROFENTANYL,3965,Fluorofentanyl,33,Fentanyl and Fentanyl-related,WA,Washington,53
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,248,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,KS,Kansas,20
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,50,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,GA,Georgia,13
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,3,2025-08-10 18:30:22,3890,FLUOROISOBUTYRYLFENTANYL,3890,Fluoroisobutyryl fentanyl,33,Fentanyl and Fentanyl-related,MA,Massachusetts,25
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,152,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,MN,Minnesota,27
"Local/Municipal,State,Federal,Private",DrugReport  ,2007,2007,44,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,AL,Alabama,1
"Local/Municipal,State,Federal,Private",DrugReport  ,2003,2003,1,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,WI,Wisconsin,55
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,154,2025-08-10 18:30:22,3890,FLUOROISOBUTYRYLFENTANYL,3890,Fluoroisobutyryl fentanyl,33,Fentanyl and Fentanyl-related,NJ,New Jersey,34
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,48,2025-08-10 18:30:22,3824,VALERYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE),3824,Valeryl fentanyl,33,Fentanyl and Fentanyl-related,NH,New Hampshire,33
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,192,2025-08-10 18:30:22,1021,4-ANILINO-1-PHENETHYLPIPERIDINE,1021,4-ANPP,33,Fentanyl and Fentanyl-related,IN,Indiana,18
"Local/Municipal,State,Federal,Private",DrugReport  ,2010,2010,15,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MS,Mississippi,28
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,20,2025-08-10 18:30:22,1517,P-FLUOROFENTANYL,1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,NV,Nevada,32
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,20,2025-08-10 18:30:22,1021,4-ANILINO-1-PHENETHYLPIPERIDINE,1021,4-ANPP,33,Fentanyl and Fentanyl-related,IL,Illinois,17
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,42,2025-08-10 18:30:22,1517,P-FLUOROFENTANYL,1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,WA,Washington,53
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,5,2025-08-10 18:30:22,4686,PHENETHYL 4-ANPP,4686,Phenethyl 4-ANPP,33,Fentanyl and Fentanyl-related,TX,Texas,48
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,3,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,IA,Iowa,19
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,20,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MT,Montana,30
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,7,2025-08-10 18:30:22,3824,VALERYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE),3824,Valeryl fentanyl,33,Fentanyl and Fentanyl-related,MN,Minnesota,27
"Local/Municipal,State,Federal,Private",DrugReport  ,2005,2005,16,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,AL,Alabama,1
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,9,2025-08-10 18:30:22,1021,4-ANILINO-1-PHENETHYLPIPERIDINE,1021,4-ANPP,33,Fentanyl and Fentanyl-related,MN,Minnesota,27
"Local/Municipal,State,Federal,Private",DrugReport  ,2009,2009,3,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,CT,Connecticut,9
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,2,2025-08-10 18:30:22,1505,FENTANYL HYDROCHLORIDE,1504,Fentanyl,33,Fentanyl and Fentanyl-related,IL,Illinois,17
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,8,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,AK,Alaska,2
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,10,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MN,Minnesota,27
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,3,2025-08-10 18:30:22,3838,"VALERYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE), SALT UNDETERMINED",3824,Valeryl fentanyl,33,Fentanyl and Fentanyl-related,MO,Missouri,29
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,2,2025-08-10 18:30:22,1523,BENZYLFENTANYL,1523,Benzylfentanyl,33,Fentanyl and Fentanyl-related,TN,Tennessee,47
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,3,2025-08-10 18:30:22,4390,DESPROPIONYL P-FLUOROFENTANYL,4390,para-Fluoro 4-ANPP,33,Fentanyl and Fentanyl-related,NJ,New Jersey,34
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,1,2025-08-10 18:30:22,3802,"FURANYL FENTANYL (2- FURANYL FENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLFURAN-2-CARBOXAMIDE), SALT UNDETERMINED",3779,Furanyl fentanyl,33,Fentanyl and Fentanyl-related,DE,Delaware,10
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,5,2025-08-10 18:30:22,4069,METHOXYACETYL FENTANYL (2-METHOXY-N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),4069,Methoxyacetyl fentanyl,33,Fentanyl and Fentanyl-related,OR,Oregon,41
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,2,2025-08-10 18:30:22,3853,ACRYL FENTANYL (ACRYLOYLFENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACRYLAMIDE),3853,Acryl fentanyl,33,Fentanyl and Fentanyl-related,TX,Texas,48
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,1,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,IL,Illinois,17
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,3,2025-08-10 18:30:22,4940,N-PROPIONYL NORFENTANYL,4940,N-Propionyl norfentanyl,33,Fentanyl and Fentanyl-related,CA,California,6
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,1,2025-08-10 18:30:22,4898,PARA-FLUORO VALERYL FENTANYL,4898,para-Fluoro valeryl fentanyl,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,1,2025-08-10 18:30:22,4352,3-FLUOROFENTANYL,4352,3-Fluorofentanyl,33,Fentanyl and Fentanyl-related,VA,Virginia,51
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,1,2025-08-10 18:30:22,3838,"VALERYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE), SALT UNDETERMINED",3824,Valeryl fentanyl,33,Fentanyl and Fentanyl-related,IL,Illinois,17
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,2,2025-08-10 18:30:22,4803,ORTHO-CHLOROFENTANYL,4803,ortho-Chlorofentanyl,33,Fentanyl and Fentanyl-related,OK,Oklahoma,40
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,1,2025-08-10 18:30:22,3824,VALERYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE),3824,Valeryl fentanyl,33,Fentanyl and Fentanyl-related,RI,Rhode Island,44
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,25,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,OR,Oregon,41
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,136,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,NY,New York,36
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,22,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,PR,Puerto Rico,72
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,85,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,RI,Rhode Island,44
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,370,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,LA,Louisiana,22
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,594,2025-08-10 18:30:22,1021,4-ANILINO-1-PHENETHYLPIPERIDINE,1021,4-ANPP,33,Fentanyl and Fentanyl-related,NY,New York,36
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,405,2025-08-10 18:30:22,3845,"4-FLUOROISOBUTYRYL FENTANYL (P-FLUOROISOBUTYRYL FENTANYL, PARA-FLUOROISOBUTYRYL FENTANYL; N-(4-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)ISOBUTYRAMIDE)",3845,para-Fluoroisobutyryl fentanyl,33,Fentanyl and Fentanyl-related,VA,Virginia,51
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,63,2025-08-10 18:30:22,1523,BENZYLFENTANYL,1523,Benzylfentanyl,33,Fentanyl and Fentanyl-related,PA,Pennsylvania,42
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,235,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,PA,Pennsylvania,42
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,160,2025-08-10 18:30:22,1021,4-ANILINO-1-PHENETHYLPIPERIDINE,1021,4-ANPP,33,Fentanyl and Fentanyl-related,AL,Alabama,1
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,15,2025-08-10 18:30:22,1497,CARFENTANIL,1497,Carfentanil,33,Fentanyl and Fentanyl-related,GA,Georgia,13
"Local/Municipal,State,Federal,Private",DrugReport  ,2012,2012,8,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,ND,North Dakota,38
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,17,2025-08-10 18:30:22,3824,VALERYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE),3824,Valeryl fentanyl,33,Fentanyl and Fentanyl-related,NC,North Carolina,37
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,64,2025-08-10 18:30:22,1517,P-FLUOROFENTANYL,1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,TX,Texas,48
"Local/Municipal,State,Federal,Private",DrugReport  ,2006,2006,40,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,VA,Virginia,51
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,33,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,FL,Florida,12
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,13,2025-08-10 18:30:22,3714,"CARFENTANIL, SALT UNDETERMINED",1497,Carfentanil,33,Fentanyl and Fentanyl-related,WV,West Virginia,54
"Local/Municipal,State,Federal,Private",DrugReport  ,2015,2015,17,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,OK,Oklahoma,40
"Local/Municipal,State,Federal,Private",DrugReport  ,2008,2008,1,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,AZ,Arizona,4
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,18,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,PA,Pennsylvania,42
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,3,2025-08-10 18:30:22,4069,METHOXYACETYL FENTANYL (2-METHOXY-N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),4069,Methoxyacetyl fentanyl,33,Fentanyl and Fentanyl-related,VA,Virginia,51
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,8,2025-08-10 18:30:22,3878,ORTHO-FLUOROFENTANYL (O-FLUOROFENTANYL; 2-FLUOROFENTANYL; N-(2-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)PROPIONAMIDE),3878,ortho-Fluorofentanyl,33,Fentanyl and Fentanyl-related,OK,Oklahoma,40
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,8,2025-08-10 18:30:22,4475,METHYLFENTANYL,4475,Methylfentanyl,33,Fentanyl and Fentanyl-related,FL,Florida,12
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,3,2025-08-10 18:30:22,3853,ACRYL FENTANYL (ACRYLOYLFENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACRYLAMIDE),3853,Acryl fentanyl,33,Fentanyl and Fentanyl-related,MN,Minnesota,27
"Local/Municipal,State,Federal,Private",DrugReport  ,2007,2007,7,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,KS,Kansas,20
"Local/Municipal,State,Federal,Private",DrugReport  ,2015,2015,21,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,RI,Rhode Island,44
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,6,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,DE,Delaware,10
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,12,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,IL,Illinois,17
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,8,2025-08-10 18:30:22,3824,VALERYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE),3824,Valeryl fentanyl,33,Fentanyl and Fentanyl-related,ID,Idaho,16
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,14,2025-08-10 18:30:22,3779,FURANYL FENTANYL (2-FURANYL FENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLFURAN-2-CARBOXAMIDE),3779,Furanyl fentanyl,33,Fentanyl and Fentanyl-related,RI,Rhode Island,44
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,1,2025-08-10 18:30:22,3714,"CARFENTANIL, SALT UNDETERMINED",1497,Carfentanil,33,Fentanyl and Fentanyl-related,MD,Maryland,24
"Local/Municipal,State,Federal,Private",DrugReport  ,2015,2015,3,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,ND,North Dakota,38
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,5,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,DC,District of Columbia,11
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,1,2025-08-10 18:30:22,1497,CARFENTANIL,1497,Carfentanil,33,Fentanyl and Fentanyl-related,SC,South Carolina,45
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,2,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,TN,Tennessee,47
"Local/Municipal,State,Federal,Private",DrugReport  ,2001,2001,3,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MS,Mississippi,28
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,1,2025-08-10 18:30:22,1517,P-FLUOROFENTANYL,1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,MO,Missouri,29
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,1,2025-08-10 18:30:22,1497,CARFENTANIL,1497,Carfentanil,33,Fentanyl and Fentanyl-related,AR,Arkansas,5
"Local/Municipal,State,Federal,Private",DrugReport  ,2015,2015,1,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,MO,Missouri,29
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,1,2025-08-10 18:30:22,3847,"4-FLUOROISOBUTYRYL FENTANYL (P-FLUOROISOBUTYRYL FENTANYL, PARA-FLUOROISOBUTYRYL FENTANYL; N-(4-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)ISOBUTYRAMIDE), SALT UNDETERMINED",3845,para-Fluoroisobutyryl fentanyl,33,Fentanyl and Fentanyl-related,WV,West Virginia,54
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,1,2025-08-10 18:30:22,4386,"N-METHYL NORFENTANYL, SALT UNDETERMINED",4261,N-Methyl norfentanyl,33,Fentanyl and Fentanyl-related,FL,Florida,12
"Local/Municipal,State,Federal,Private",DrugReport  ,2015,2015,2,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,WI,Wisconsin,55
"Local/Municipal,State,Federal,Private",DrugReport  ,2011,2011,1,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,WY,Wyoming,56
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,2,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,AL,Alabama,1
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,2,2025-08-10 18:30:22,1497,CARFENTANIL,1497,Carfentanil,33,Fentanyl and Fentanyl-related,NJ,New Jersey,34
"Local/Municipal,State,Federal,Private",DrugReport  ,2014,2014,1,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,AR,Arkansas,5
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,3,2025-08-10 18:30:22,1026,N-PHENYL-4-PIPERIDINAMINE,1026,N-Phenyl-4-piperidinamine,33,Fentanyl and Fentanyl-related,OH,Ohio,39
